#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
CBDDTY010005098.1	1	1000	1	216	21.6	0.216	23.6	1
CBDDTY010005101.1	1	1000	5	722	72.2	0.854	29.5	46.8
CBDDTY010005103.1	1	1000	1	257	25.7	0.257	25.8	1
CBDDTY010005104.1	1	1000	3	359	35.9	0.581	31.7	26
CBDDTY010005105.1	1	1000	4	678	67.8	1.065	29.5	0.75
CBDDTY010005106.1	1	1000	6	579	57.9	1.035	28.9	15.5
CBDDTY010005107.1	1	1000	1	101	10.1	0.101	25.1	13
CBDDTY010005108.1	1	1000	20	868	86.8	2.948	32.2	13.3
CBDDTY010005110.1	1	1000	1	235	23.5	0.235	30.9	5
CBDDTY010005111.1	1	1000	3	341	34.1	0.47	27.8	40.3
CBDDTY010005112.1	1	1000	1	145	14.5	0.145	27.8	58
CBDDTY010005113.1	1	1000	5	469	46.9	0.959	31.9	18.6
CBDDTY010005115.1	1	1000	2	225	22.5	0.225	27.4	5.5
CBDDTY010005116.1	1	1000	7	463	46.3	1.341	29.6	3.71
CBDDTY010005118.1	1	1000	3	391	39.1	0.453	21.8	29.7
CBDDTY010005121.1	1	1000	4	254	25.4	0.714	29.4	0.5
CBDDTY010005122.1	1	1000	1	186	18.6	0.186	31.6	1
CBDDTY010005124.1	1	1000	1	206	20.6	0.206	33	60
CBDDTY010005125.1	1	1000	2	319	31.9	0.319	30.1	3.5
CBDDTY010005126.1	1	1000	3	487	48.7	0.487	26.8	9.67
CBDDTY010005127.1	1	1000	2	311	31.1	0.311	29.9	4
CBDDTY010005128.1	1	1000	1	150	15	0.15	38.3	42
CBDDTY010005129.1	1	1000	9	625	62.5	1.868	29.8	12.6
CBDDTY010005132.1	1	1000	6	709	70.9	0.855	35.9	2
CBDDTY010005134.1	1	1000	1	131	13.1	0.131	36.8	15
CBDDTY010005136.1	1	1000	2	272	27.2	0.272	32.5	40
CBDDTY010005137.1	1	1000	2	331	33.1	0.331	24.3	30.5
CBDDTY010005143.1	1	1000	2	258	25.8	0.258	35.5	29
CBDDTY010005146.1	1	1000	1	57	5.7	0.057	38.2	0
CBDDTY010005147.1	1	1000	2	193	19.3	0.355	28.7	1
CBDDTY010005148.1	1	1000	2	356	35.6	0.356	25.3	0
CBDDTY010005151.1	1	1000	13	546	54.6	1.969	29.7	14.7
CBDDTY010005152.1	1	1000	1	118	11.8	0.118	34.4	0
CBDDTY010005153.1	1	1000	4	235	23.5	0.524	34.4	15
CBDDTY010005154.1	1	1000	2	436	43.6	0.436	29.1	3.5
CBDDTY010005156.1	1	1000	1	136	13.6	0.136	35.6	32
CBDDTY010005157.1	1	1000	1	219	21.9	0.219	39.4	60
CBDDTY010005158.1	1	1000	1	69	6.9	0.069	38.3	30
CBDDTY010005160.1	1	1000	1	317	31.7	0.317	30.6	60
CBDDTY010005164.1	1	1000	2	239	23.9	0.239	25.4	1
CBDDTY010005166.1	1	1000	4	289	28.9	0.826	28.1	42
CBDDTY010005168.1	1	1000	2	317	31.7	0.317	38.9	14.5
CBDDTY010005169.1	1	1000	3	379	37.9	0.57	27	12.3
CBDDTY010005170.1	1	1000	4	541	54.1	0.604	28.3	60
CBDDTY010005171.1	1	1000	5	568	56.8	1.15	31.1	0.6
CBDDTY010005172.1	1	1000	2	372	37.2	0.372	35.9	43.5
CBDDTY010005173.1	1	1000	3	627	62.7	0.762	36.4	10
CBDDTY010005174.1	1	1000	2	147	14.7	0.147	34	1.5
CBDDTY010005177.1	1	1000	2	152	15.2	0.152	40.1	0.5
CBDDTY010005178.1	1	1000	1	248	24.8	0.248	39.2	60
CBDDTY010005180.1	1	1000	1	165	16.5	0.165	21.5	1
CBDDTY010005181.1	1	1000	4	362	36.2	0.755	29.6	25.2
CBDDTY010005182.1	1	1000	1	224	22.4	0.224	31.2	1
CBDDTY010005183.1	1	1000	4	344	34.4	0.67	29.7	0.25
CBDDTY010005184.1	1	1000	1	211	21.1	0.211	21	0
CBDDTY010005186.1	1	1000	2	286	28.6	0.286	32.4	30.5
CBDDTY010005187.1	1	1000	2	215	21.5	0.215	35.8	44
CBDDTY010005188.1	1	1000	2	468	46.8	0.665	30.1	53.5
CBDDTY010005192.1	1	1000	1	214	21.4	0.214	29.3	60
CBDDTY010005193.1	1	1000	5	628	62.8	1.145	27.1	51.8
CBDDTY010005194.1	1	1000	3	340	34	0.455	31.2	49.7
CBDDTY010005195.1	1	1000	2	209	20.9	0.265	27.2	0.5
CBDDTY010005197.1	1	1000	1	325	32.5	0.325	17.9	1
CBDDTY010005201.1	1	1000	1	274	27.4	0.274	36.2	1
CBDDTY010005203.1	1	1000	2	339	33.9	0.339	28.9	1
CBDDTY010005209.1	1	1000	2	249	24.9	0.309	26.9	0.5
CBDDTY010005210.1	1	1000	1	187	18.7	0.187	28.1	49
CBDDTY010005211.1	1	1000	4	405	40.5	0.528	29.7	27
CBDDTY010005212.1	1	1000	8	572	57.2	1.649	32.8	6.75
CBDDTY010005219.1	1	1000	2	259	25.9	0.381	33.3	34.5
CBDDTY010005221.1	1	1000	1	215	21.5	0.215	26.5	1
CBDDTY010005223.1	1	1000	4	309	30.9	0.653	32.6	47
CBDDTY010005224.1	1	1000	4	652	65.2	0.716	31.2	38
CBDDTY010005227.1	1	1000	3	452	45.2	0.678	38.7	0.667
CBDDTY010005228.1	1	1000	2	256	25.6	0.333	33.6	21
CBDDTY010005229.1	1	1000	1	153	15.3	0.153	34.4	33
CBDDTY010005231.1	1	1000	1	168	16.8	0.168	30.4	48
CBDDTY010005232.1	1	1000	2	417	41.7	0.417	33.9	37.5
CBDDTY010005235.1	1	1000	2	377	37.7	0.39	29.6	60
CBDDTY010005236.1	1	1000	2	142	14.2	0.214	31.1	48
CBDDTY010005238.1	1	1000	3	473	47.3	0.584	33.3	20.7
CBDDTY010005239.1	1	1000	3	146	14.6	0.378	32.4	0.667
CBDDTY010005240.1	1	1000	4	497	49.7	0.729	32.7	44.5
CBDDTY010005241.1	1	1000	3	435	43.5	0.516	25.9	43.7
CBDDTY010005242.1	1	1000	1	252	25.2	0.252	29.2	1
CBDDTY010005243.1	1	1000	2	425	42.5	0.425	29.6	30.5
CBDDTY010005247.1	1	1000	1	128	12.8	0.128	35.5	1
CBDDTY010005250.1	1	1000	1	141	14.1	0.141	28.6	60
CBDDTY010005251.1	1	1000	4	398	39.8	0.626	34.3	38
CBDDTY010005252.1	1	1000	2	334	33.4	0.334	27.9	21.5
CBDDTY010005254.1	1	1000	1	94	9.4	0.094	30.5	0
CBDDTY010005256.1	1	998	2	197	19.7395	0.197395	32	0
CBDDTY010005258.1	1	1000	4	311	31.1	0.549	25.6	11.5
CBDDTY010005260.1	1	1000	3	385	38.5	0.385	30.4	38
CBDDTY010005261.1	1	1000	2	325	32.5	0.325	30.7	3
CBDDTY010005262.1	1	1000	4	548	54.8	0.717	32.3	17.2
CBDDTY010005263.1	1	1000	5	680	68	0.914	28.7	29.8
CBDDTY010005265.1	1	1000	6	728	72.8	1.299	27.8	2.67
CBDDTY010005266.1	1	1000	1	235	23.5	0.235	19	56
CBDDTY010005267.1	1	1000	7	438	43.8	0.892	34.3	0.143
CBDDTY010005268.1	1	1000	1	177	17.7	0.177	31.5	60
CBDDTY010005269.1	1	1000	1	129	12.9	0.129	36.9	18
CBDDTY010005270.1	1	1000	1	135	13.5	0.135	32.7	27
CBDDTY010005272.1	1	1000	1	156	15.6	0.156	23.8	59
CBDDTY010005274.1	1	1000	2	166	16.6	0.166	38.9	0.5
CBDDTY010005275.1	1	1000	3	239	23.9	0.537	24.6	0
CBDDTY010005277.1	1	1000	5	561	56.1	1.053	29.7	0.4
CBDDTY010005278.1	1	1000	2	382	38.2	0.382	27.3	58.5
CBDDTY010005280.1	1	1000	1	64	6.4	0.064	25.2	13
CBDDTY010005281.1	1	1000	5	276	27.6	0.513	28.5	2.4
CBDDTY010005282.1	1	800	1	127	15.875	0.15875	32.1	1
CBDDTY010005283.1	1	1000	2	245	24.5	0.287	31.3	13
CBDDTY010005285.1	1	1000	1	100	10	0.1	32.1	2
CBDDTY010005286.1	1	1000	1	263	26.3	0.263	30.1	60
CBDDTY010005288.1	1	1000	1	182	18.2	0.182	36.5	60
CBDDTY010005292.1	1	1000	1	177	17.7	0.177	24.4	0
CBDDTY010005293.1	1	1000	3	398	39.8	0.508	28.9	12
CBDDTY010005294.1	1	1000	1	152	15.2	0.152	37.5	15
CBDDTY010005295.1	1	1000	4	593	59.3	0.797	22.4	51.2
CBDDTY010005297.1	1	1000	2	259	25.9	0.341	27.3	34
CBDDTY010005298.1	1	1000	10	860	86	1.829	31.9	29.7
CBDDTY010005299.1	1	1000	2	453	45.3	0.669	25.1	1
CBDDTY010005305.1	1	1000	2	131	13.1	0.253	33.5	13
CBDDTY010005309.1	1	1000	3	423	42.3	0.423	25.7	36
CBDDTY010005310.1	1	1000	5	562	56.2	0.643	30.6	26.4
CBDDTY010005311.1	1	1000	1	89	8.9	0.089	41	4
CBDDTY010005312.1	1	1000	1	117	11.7	0.117	38.2	60
CBDDTY010005313.1	1	1000	1	145	14.5	0.145	31.6	31
CBDDTY010005314.1	1	1000	4	380	38	0.803	27.7	18.8
CBDDTY010005318.1	1	1000	30	987	98.7	4.52	28.5	35.8
CBDDTY010005319.1	1	1000	3	375	37.5	0.423	28.8	13.7
CBDDTY010005320.1	1	1000	1	186	18.6	0.186	25.9	11
CBDDTY010005321.1	1	1000	3	396	39.6	0.54	34.7	46.7
CBDDTY010005322.1	1	1000	4	417	41.7	0.742	28.1	17.8
CBDDTY010005325.1	1	1000	4	454	45.4	0.648	31.6	3.5
CBDDTY010005326.1	1	1000	4	610	61	0.956	27.4	35.5
CBDDTY010005327.1	1	1000	8	388	38.8	0.955	32.6	8
CBDDTY010005329.1	1	1000	14	866	86.6	2.93	29.7	54
CBDDTY010005331.1	1	1000	4	427	42.7	0.625	29.8	25.8
CBDDTY010005333.1	1	1000	1	85	8.5	0.085	32.6	0
CBDDTY010005334.1	1	1000	1	123	12.3	0.123	19	0
CBDDTY010005335.1	1	1000	3	489	48.9	0.518	28.9	38.3
CBDDTY010005336.1	1	1000	4	393	39.3	1.088	31.8	58
CBDDTY010005337.1	1	1000	1	155	15.5	0.155	25	6
CBDDTY010005342.1	1	1000	1	140	14	0.14	25.4	13
CBDDTY010005343.1	1	1000	2	277	27.7	0.277	29.1	16.5
CBDDTY010005344.1	1	1000	4	362	36.2	0.715	33.4	27.2
CBDDTY010005345.1	1	1000	15	563	56.3	2.842	29.6	4.33
CBDDTY010005347.1	1	1000	1	97	9.7	0.097	33.2	0
CBDDTY010005348.1	1	1000	1	127	12.7	0.127	31.3	1
CBDDTY010005349.1	1	1000	3	359	35.9	0.369	33.3	1
CBDDTY010005353.1	1	1000	1	228	22.8	0.228	30.1	60
CBDDTY010005354.1	1	815	2	344	42.2086	0.460123	27.9	29.5
CBDDTY010005355.1	1	1000	7	806	80.6	1.296	29.6	59
CBDDTY010005356.1	1	1000	1	237	23.7	0.237	33.2	60
CBDDTY010005357.1	1	1000	3	536	53.6	0.609	29.5	0
CBDDTY010005359.1	1	1000	2	247	24.7	0.323	30.4	4
CBDDTY010005360.1	1	1000	1	91	9.1	0.091	31.9	0
CBDDTY010005361.1	1	1000	4	612	61.2	0.733	29.4	11.8
CBDDTY010005364.1	1	1000	2	287	28.7	0.287	30.5	33
CBDDTY010005365.1	1	1000	1	239	23.9	0.239	37.8	60
CBDDTY010005366.1	1	1000	1	196	19.6	0.196	28	24
CBDDTY010005369.1	1	1000	4	591	59.1	0.632	32.7	13.5
CBDDTY010005370.1	1	1000	5	417	41.7	1.23	29.5	4.8
CBDDTY010005371.1	1	1000	3	363	36.3	0.502	29.8	1
CBDDTY010005372.1	1	1000	1	285	28.5	0.285	29.5	60
CBDDTY010005374.1	1	1000	1	295	29.5	0.295	34.3	26
CBDDTY010005376.1	1	1000	2	276	27.6	0.477	29.1	60
CBDDTY010005377.1	1	1000	1	82	8.2	0.082	30.8	7
CBDDTY010005379.1	1	1000	1	157	15.7	0.157	35	49
CBDDTY010005381.1	1	1000	1	92	9.2	0.092	24.9	1
CBDDTY010005382.1	1	1000	2	314	31.4	0.314	30.3	60
CBDDTY010005383.1	1	1000	1	244	24.4	0.244	24.7	12
CBDDTY010005384.1	1	1000	3	251	25.1	0.478	25.7	1.33
CBDDTY010005385.1	1	1000	20	938	93.8	4.177	31.2	34.3
CBDDTY010005386.1	1	1000	2	304	30.4	0.304	33.3	44
CBDDTY010005387.1	1	1000	1	171	17.1	0.171	31.7	10
CBDDTY010005388.1	1	1000	3	522	52.2	0.709	27.1	24
CBDDTY010005389.1	1	1000	1	316	31.6	0.316	31.7	0
CBDDTY010005390.1	1	1000	2	178	17.8	0.178	24.7	2.5
CBDDTY010005391.1	1	1000	2	203	20.3	0.299	32.4	0
CBDDTY010005398.1	1	1000	1	181	18.1	0.181	33.5	60
CBDDTY010005400.1	1	1000	11	783	78.3	1.945	31.5	7.64
CBDDTY010005402.1	1	1000	1	109	10.9	0.109	28.9	37
CBDDTY010005403.1	1	1000	1	138	13.8	0.138	22.6	1
CBDDTY010005404.1	1	1000	1	142	14.2	0.142	34.6	1
CBDDTY010005405.1	1	1000	6	530	53	0.749	27.2	11.8
CBDDTY010005406.1	1	1000	2	251	25.1	0.384	25.4	17
CBDDTY010005408.1	1	1000	1	373	37.3	0.373	23.4	60
CBDDTY010005410.1	1	1000	1	169	16.9	0.169	33.8	33
CBDDTY010005411.1	1	1000	3	448	44.8	0.534	34.5	43.7
CBDDTY010005412.1	1	1000	6	889	88.9	1.252	30.3	39.2
CBDDTY010005413.1	1	1000	2	457	45.7	0.513	25.8	36
CBDDTY010005415.1	1	1000	2	250	25	0.399	23.2	29.5
CBDDTY010005416.1	1	1000	2	309	30.9	0.309	28.2	7
CBDDTY010005417.1	1	1000	1	235	23.5	0.235	28.1	1
CBDDTY010005418.1	1	1000	2	192	19.2	0.319	36.4	44.5
CBDDTY010005419.1	1	1000	2	212	21.2	0.212	35.9	6.5
CBDDTY010005422.1	1	1000	2	322	32.2	0.473	27.7	25
CBDDTY010005424.1	1	1000	1	97	9.7	0.097	19.5	0
CBDDTY010005425.1	1	1000	1	155	15.5	0.155	28.5	34
CBDDTY010005426.1	1	1000	9	667	66.7	1.745	29.1	44.1
CBDDTY010005427.1	1	1000	3	687	68.7	0.857	31.9	56.3
CBDDTY010005428.1	1	1000	1	200	20	0.2	34.6	1
CBDDTY010005429.1	1	1000	1	101	10.1	0.101	34	15
CBDDTY010005431.1	1	1000	1	189	18.9	0.189	37.7	60
CBDDTY010005432.1	1	1000	1	224	22.4	0.224	26	60
CBDDTY010005433.1	1	1000	1	156	15.6	0.156	27.7	60
CBDDTY010005437.1	1	1000	5	833	83.3	1.149	32.5	0.6
CBDDTY010005441.1	1	1000	2	227	22.7	0.286	39.7	0.5
CBDDTY010005442.1	1	1000	1	380	38	0.38	25	60
CBDDTY010005443.1	1	1000	1	372	37.2	0.372	33.4	60
CBDDTY010005445.1	1	1000	6	662	66.2	1.002	29.4	10.2
CBDDTY010005447.1	1	1000	1	238	23.8	0.238	32.3	40
CBDDTY010005448.1	1	1000	4	339	33.9	0.548	32.5	0
CBDDTY010005450.1	1	1000	1	104	10.4	0.104	39.7	60
CBDDTY010005457.1	1	1000	2	310	31	0.392	35.8	17
CBDDTY010005458.1	1	1000	2	304	30.4	0.418	26.7	36
CBDDTY010005459.1	1	1000	2	245	24.5	0.355	25.4	28.5
CBDDTY010005461.1	1	1000	1	129	12.9	0.129	35	60
CBDDTY010005462.1	1	1000	1	117	11.7	0.117	26.4	0
CBDDTY010005463.1	1	1000	3	423	42.3	0.637	37.2	40.3
CBDDTY010005464.1	1	1000	2	388	38.8	0.727	29.1	60
CBDDTY010005468.1	1	1000	3	328	32.8	0.449	29.8	1
CBDDTY010005472.1	1	1000	21	444	44.4	3.866	30.3	2.19
CBDDTY010005475.1	1	1000	2	304	30.4	0.304	35.1	12.5
CBDDTY010005476.1	1	1000	11	798	79.8	1.554	32.4	42.8
CBDDTY010005477.1	1	1000	2	341	34.1	0.464	23.1	4.5
CBDDTY010005479.1	1	1000	2	384	38.4	0.595	28.1	36.5
CBDDTY010005480.1	1	1000	1	228	22.8	0.228	27.8	1
CBDDTY010005483.1	1	1000	1	92	9.2	0.092	33.9	10
CBDDTY010005484.1	1	1000	4	275	27.5	0.461	29.2	36.8
CBDDTY010005486.1	1	1000	1	243	24.3	0.243	25.4	60
CBDDTY010005487.1	1	1000	3	292	29.2	0.466	31.4	44
CBDDTY010005488.1	1	1000	8	962	96.2	1.479	28.8	36.5
CBDDTY010005490.1	1	1000	2	343	34.3	0.343	26	0
CBDDTY010005493.1	1	1000	2	196	19.6	0.333	31.8	0.5
CBDDTY010005494.1	1	1000	2	583	58.3	0.625	32.6	60
CBDDTY010005495.1	1	1000	3	376	37.6	0.376	28.8	37
CBDDTY010005496.1	1	1000	1	218	21.8	0.218	34.7	60
CBDDTY010005500.1	1	1000	1	183	18.3	0.183	26.5	1
CBDDTY010005501.1	1	1000	2	399	39.9	0.399	27.2	13.5
CBDDTY010005502.1	1	1000	3	331	33.1	0.331	36.6	28
CBDDTY010005504.1	1	1000	3	379	37.9	0.509	37.5	40.7
CBDDTY010005507.1	1	1000	4	558	55.8	0.621	27	26
CBDDTY010005509.1	1	1000	2	158	15.8	0.301	32.2	5.5
CBDDTY010005510.1	1	1000	1	69	6.9	0.069	35.6	1
CBDDTY010005512.1	1	1000	2	372	37.2	0.505	37.5	0.5
CBDDTY010005514.1	1	1000	5	367	36.7	0.63	29.2	18.2
CBDDTY010005517.1	1	1000	2	202	20.2	0.282	36.1	7
CBDDTY010005518.1	1	1000	2	336	33.6	0.336	29.7	49.5
CBDDTY010005520.1	1	1000	1	162	16.2	0.162	27.1	60
CBDDTY010005524.1	1	1000	1	165	16.5	0.165	31.2	60
CBDDTY010005529.1	1	1000	2	295	29.5	0.295	29.3	7
CBDDTY010005530.1	1	1000	1	133	13.3	0.133	35.2	13
CBDDTY010005532.1	1	1000	1	81	8.1	0.081	40.2	13
CBDDTY010005534.1	1	1000	3	330	33	0.454	26.4	7
CBDDTY010005536.1	1	1000	1	181	18.1	0.181	32.1	9
CBDDTY010005538.1	1	1000	1	367	36.7	0.367	30.8	5
CBDDTY010005540.1	1	1000	2	334	33.4	0.334	32.1	48
CBDDTY010005541.1	1	1000	1	133	13.3	0.133	22.3	1
CBDDTY010005543.1	1	1000	2	389	38.9	0.389	32.7	58
CBDDTY010005546.1	1	1000	4	603	60.3	0.794	31.3	48.2
CBDDTY010005548.1	1	1000	9	706	70.6	1.578	26.7	40.3
CBDDTY010005549.1	1	1000	3	457	45.7	0.515	31.9	37.7
CBDDTY010005551.1	1	1000	3	559	55.9	0.613	26.2	47.3
CBDDTY010005552.1	1	1000	4	599	59.9	0.752	33.9	47.8
CBDDTY010005553.1	1	1000	2	325	32.5	0.325	36.8	42.5
CBDDTY010005554.1	1	1000	1	350	35	0.35	23.1	60
CBDDTY010005557.1	1	1000	1	168	16.8	0.168	33.4	39
CBDDTY010005559.1	1	1000	2	227	22.7	0.227	31.6	25
CBDDTY010005561.1	1	1000	2	462	46.2	0.462	28.2	47.5
CBDDTY010005562.1	1	1000	1	190	19	0.19	27.8	1
CBDDTY010005563.1	1	1000	2	291	29.1	0.291	25.4	6
CBDDTY010005564.1	1	1000	1	114	11.4	0.114	35.9	60
CBDDTY010005565.1	1	1000	1	372	37.2	0.372	33.5	1
CBDDTY010005566.1	1	1000	4	414	41.4	0.996	29.3	58.8
OZ247669.1	1	18777	1882	18776	99.9947	17.5299	29.1	48.8
CBDDTY010000013.1	1	37029	0	0	0	0	0	0
CBDDTY010000017.1	1	800	0	0	0	0	0	0
CBDDTY010000021.1	1	514	0	0	0	0	0	0
CBDDTY010000065.1	1	158000	0	0	0	0	0	0
CBDDTY010000069.1	1	219	0	0	0	0	0	0
CBDDTY010000157.1	1	61000	0	0	0	0	0	0
CBDDTY010000171.1	1	53000	0	0	0	0	0	0
CBDDTY010000175.1	1	52000	0	0	0	0	0	0
CBDDTY010000932.1	1	32000	0	0	0	0	0	0
CBDDTY010000957.1	1	31943	0	0	0	0	0	0
CBDDTY010001325.1	1	28786	0	0	0	0	0	0
CBDDTY010001337.1	1	28589	0	0	0	0	0	0
CBDDTY010001726.1	1	25564	0	0	0	0	0	0
CBDDTY010001800.1	1	25000	0	0	0	0	0	0
CBDDTY010001817.1	1	24959	0	0	0	0	0	0
CBDDTY010002322.1	1	21000	0	0	0	0	0	0
CBDDTY010002329.1	1	21000	0	0	0	0	0	0
CBDDTY010002457.1	1	19600	0	0	0	0	0	0
CBDDTY010002609.1	1	19000	0	0	0	0	0	0
CBDDTY010002618.1	1	19000	0	0	0	0	0	0
CBDDTY010002623.1	1	19000	0	0	0	0	0	0
CBDDTY010002642.1	1	18752	0	0	0	0	0	0
CBDDTY010002673.1	1	18426	0	0	0	0	0	0
CBDDTY010002698.1	1	18157	0	0	0	0	0	0
CBDDTY010002730.1	1	18000	0	0	0	0	0	0
CBDDTY010002840.1	1	17000	0	0	0	0	0	0
CBDDTY010002856.1	1	17000	0	0	0	0	0	0
CBDDTY010002969.1	1	16000	0	0	0	0	0	0
CBDDTY010003038.1	1	15524	0	0	0	0	0	0
CBDDTY010003062.1	1	15357	0	0	0	0	0	0
CBDDTY010003329.1	1	13000	0	0	0	0	0	0
CBDDTY010003510.1	1	9000	0	0	0	0	0	0
CBDDTY010003575.1	1	7000	0	0	0	0	0	0
CBDDTY010003590.1	1	7000	0	0	0	0	0	0
CBDDTY010003612.1	1	6000	0	0	0	0	0	0
CBDDTY010003624.1	1	6000	0	0	0	0	0	0
CBDDTY010003635.1	1	6000	0	0	0	0	0	0
CBDDTY010003676.1	1	5000	0	0	0	0	0	0
CBDDTY010003677.1	1	5000	0	0	0	0	0	0
CBDDTY010003707.1	1	5000	0	0	0	0	0	0
CBDDTY010003711.1	1	5000	0	0	0	0	0	0
CBDDTY010003741.1	1	4000	0	0	0	0	0	0
CBDDTY010003743.1	1	4000	0	0	0	0	0	0
CBDDTY010003744.1	1	4000	0	0	0	0	0	0
CBDDTY010003777.1	1	4000	0	0	0	0	0	0
CBDDTY010003779.1	1	4000	0	0	0	0	0	0
CBDDTY010003786.1	1	4000	0	0	0	0	0	0
CBDDTY010003806.1	1	4000	0	0	0	0	0	0
CBDDTY010003809.1	1	4000	0	0	0	0	0	0
CBDDTY010003812.1	1	4000	0	0	0	0	0	0
CBDDTY010003830.1	1	4000	0	0	0	0	0	0
CBDDTY010003873.1	1	3000	0	0	0	0	0	0
CBDDTY010003891.1	1	3000	0	0	0	0	0	0
CBDDTY010003913.1	1	3000	0	0	0	0	0	0
CBDDTY010003915.1	1	3000	0	0	0	0	0	0
CBDDTY010003923.1	1	3000	0	0	0	0	0	0
CBDDTY010003925.1	1	3000	0	0	0	0	0	0
CBDDTY010003926.1	1	3000	0	0	0	0	0	0
CBDDTY010003930.1	1	3000	0	0	0	0	0	0
CBDDTY010003940.1	1	3000	0	0	0	0	0	0
CBDDTY010003956.1	1	3000	0	0	0	0	0	0
CBDDTY010003966.1	1	3000	0	0	0	0	0	0
CBDDTY010003973.1	1	3000	0	0	0	0	0	0
CBDDTY010003996.1	1	3000	0	0	0	0	0	0
CBDDTY010004005.1	1	3000	0	0	0	0	0	0
CBDDTY010004011.1	1	3000	0	0	0	0	0	0
CBDDTY010004012.1	1	3000	0	0	0	0	0	0
CBDDTY010004015.1	1	3000	0	0	0	0	0	0
CBDDTY010004019.1	1	3000	0	0	0	0	0	0
CBDDTY010004025.1	1	3000	0	0	0	0	0	0
CBDDTY010004028.1	1	3000	0	0	0	0	0	0
CBDDTY010004039.1	1	3000	0	0	0	0	0	0
CBDDTY010004042.1	1	3000	0	0	0	0	0	0
CBDDTY010004047.1	1	3000	0	0	0	0	0	0
CBDDTY010004055.1	1	3000	0	0	0	0	0	0
CBDDTY010004058.1	1	3000	0	0	0	0	0	0
CBDDTY010004060.1	1	3000	0	0	0	0	0	0
CBDDTY010004082.1	1	3000	0	0	0	0	0	0
CBDDTY010004097.1	1	3000	0	0	0	0	0	0
CBDDTY010004106.1	1	3000	0	0	0	0	0	0
CBDDTY010004115.1	1	2000	0	0	0	0	0	0
CBDDTY010004118.1	1	2000	0	0	0	0	0	0
CBDDTY010004121.1	1	2000	0	0	0	0	0	0
CBDDTY010004123.1	1	2000	0	0	0	0	0	0
CBDDTY010004127.1	1	2000	0	0	0	0	0	0
CBDDTY010004137.1	1	2000	0	0	0	0	0	0
CBDDTY010004148.1	1	2000	0	0	0	0	0	0
CBDDTY010004159.1	1	2000	0	0	0	0	0	0
CBDDTY010004160.1	1	2000	0	0	0	0	0	0
CBDDTY010004163.1	1	2000	0	0	0	0	0	0
CBDDTY010004164.1	1	2000	0	0	0	0	0	0
CBDDTY010004170.1	1	2000	0	0	0	0	0	0
CBDDTY010004177.1	1	2000	0	0	0	0	0	0
CBDDTY010004183.1	1	2000	0	0	0	0	0	0
CBDDTY010004185.1	1	2000	0	0	0	0	0	0
CBDDTY010004194.1	1	2000	0	0	0	0	0	0
CBDDTY010004197.1	1	2000	0	0	0	0	0	0
CBDDTY010004199.1	1	2000	0	0	0	0	0	0
CBDDTY010004202.1	1	2000	0	0	0	0	0	0
CBDDTY010004207.1	1	2000	0	0	0	0	0	0
CBDDTY010004208.1	1	2000	0	0	0	0	0	0
CBDDTY010004217.1	1	2000	0	0	0	0	0	0
CBDDTY010004219.1	1	2000	0	0	0	0	0	0
CBDDTY010004239.1	1	2000	0	0	0	0	0	0
CBDDTY010004240.1	1	2000	0	0	0	0	0	0
CBDDTY010004245.1	1	2000	0	0	0	0	0	0
CBDDTY010004261.1	1	2000	0	0	0	0	0	0
CBDDTY010004264.1	1	2000	0	0	0	0	0	0
CBDDTY010004277.1	1	2000	0	0	0	0	0	0
CBDDTY010004279.1	1	2000	0	0	0	0	0	0
CBDDTY010004282.1	1	2000	0	0	0	0	0	0
CBDDTY010004284.1	1	2000	0	0	0	0	0	0
CBDDTY010004289.1	1	2000	0	0	0	0	0	0
CBDDTY010004292.1	1	2000	0	0	0	0	0	0
CBDDTY010004296.1	1	2000	0	0	0	0	0	0
CBDDTY010004297.1	1	2000	0	0	0	0	0	0
CBDDTY010004300.1	1	2000	0	0	0	0	0	0
CBDDTY010004319.1	1	2000	0	0	0	0	0	0
CBDDTY010004330.1	1	2000	0	0	0	0	0	0
CBDDTY010004333.1	1	2000	0	0	0	0	0	0
CBDDTY010004336.1	1	2000	0	0	0	0	0	0
CBDDTY010004337.1	1	2000	0	0	0	0	0	0
CBDDTY010004341.1	1	2000	0	0	0	0	0	0
CBDDTY010004344.1	1	2000	0	0	0	0	0	0
CBDDTY010004347.1	1	2000	0	0	0	0	0	0
CBDDTY010004349.1	1	2000	0	0	0	0	0	0
CBDDTY010004352.1	1	2000	0	0	0	0	0	0
CBDDTY010004357.1	1	2000	0	0	0	0	0	0
CBDDTY010004359.1	1	2000	0	0	0	0	0	0
CBDDTY010004362.1	1	2000	0	0	0	0	0	0
CBDDTY010004371.1	1	2000	0	0	0	0	0	0
CBDDTY010004379.1	1	2000	0	0	0	0	0	0
CBDDTY010004381.1	1	2000	0	0	0	0	0	0
CBDDTY010004386.1	1	2000	0	0	0	0	0	0
CBDDTY010004389.1	1	2000	0	0	0	0	0	0
CBDDTY010004397.1	1	2000	0	0	0	0	0	0
CBDDTY010004398.1	1	2000	0	0	0	0	0	0
CBDDTY010004399.1	1	2000	0	0	0	0	0	0
CBDDTY010004409.1	1	2000	0	0	0	0	0	0
CBDDTY010004419.1	1	2000	0	0	0	0	0	0
